Municipality,Year,BusinessName,IndustryLabel,Employees,LATITUDE,LONGITUDE,Maps
Corner Brook,2019,colemans garden market,Food and beverage stores,N/A,48.9438898,-57.94673261,Click here
Corner Brook,2019,colonial auto parts,Motor vehicle and parts dealers,N/A,48.9507146,-57.9452962,Click here
Corner Brook,2019,compassion homecare inc,Ambulatory health care services,N/A,48.9547685,-57.9435607,Click here
Corner Brook,2019,computer tech business systems,Computer systems design and related services,N/A,48.9652227,-57.9291388,Click here
Corner Brook,2019,convoy services ltd,Truck transportation,N/A,48.9401076,-57.9756404,Click here
Corner Brook,2019,conway's towing service,Support activities for transportation,N/A,48.9652227,-57.9291388,Click here
Corner Brook,2019,corner brook automotive ltd,Automotive repair and maintenance,N/A,48.96181509,-57.9332762,Click here
Corner Brook,2019,corner brook bay wash,Automotive repair and maintenance,N/A,48.94260009,-57.9165939,Click here
Corner Brook,2019,corner brook centre bowl,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9497706,-57.9367393,Click here
Corner Brook,2019,corner brook civic center,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9395813,-57.9398024,Click here
Corner Brook,2019,corner brook fabrication and steel ltd,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,48.9505636,-57.9437683,Click here
Corner Brook,2019,corner brook nissan,Motor vehicle and parts dealers,N/A,48.9580776,-57.9129193,Click here
Corner Brook,2019,corner brook optical,Health and personal care stores,N/A,48.95246629,-57.95043601,Click here
Corner Brook,2019,corner brook port corporation,Support activities for transportation,N/A,48.9652227,-57.9291388,Click here
Corner Brook,2019,corner brook pulp and paper ltd,"Pulp, paper and paperboard mills",N/A,48.9520324,-57.9479023,Click here
Corner Brook,2019,corner brook self storage and rental ltd,"Lessors of real estate and financial investment services, funds and other financial vehicles",N/A,48.92993959,-57.99067949,Click here
Corner Brook,2019,corner brook stream development corp,"Grant-making, civic, and professional and similar organizations",N/A,48.951045,-57.940107,Click here
Corner Brook,2019,Corner Brook Stream Development Corporation,"Grant-making, civic, and professional and similar organizations",N/A,48.951045,-57.940107,Click here
Corner Brook,2019,corner brook tire,Automotive repair and maintenance,N/A,48.9410213,-57.9737947,Click here
Corner Brook,2019,corner market,Food and beverage stores,N/A,48.943797,-57.9559779,Click here
Corner Brook,2019,corner taxi ltd,Taxi and limousine service,N/A,48.9439189,-57.9554569,Click here
Corner Brook,2019,cosmoprof,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,48.94090333,-57.97077847,Click here
Corner Brook,2019,Counterbalance Conditional Fitness Inc.,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9506992,-57.9512474,Click here
Corner Brook,2019,country flowers,Miscellaneous store retailers,N/A,48.9430114,-57.9700005,Click here
Corner Brook,2019,country haven funeral home,Funeral services,N/A,48.94199,-57.976024,Click here
Corner Brook,2019,country road convenience,Food and beverage stores,N/A,48.942765,-57.971684,Click here
Corner Brook,2019,crane supply ltd,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,48.941828,-57.9476511,Click here
Corner Brook,2019,crimson art studio,Miscellaneous store retailers,N/A,48.9508506,-57.9407746,Click here
Corner Brook,2019,crosbie job insurance ltd,"Agencies, brokerages and other insurance related activities",N/A,48.95206601,-57.94661899,Click here
Corner Brook,2019,cruel ambitions tattoo,Personal care services and other personal services,N/A,48.95238929,-57.95568848,Click here
Corner Brook,2019,Cunningham Lindsey Can Claim Service Ltd.,"Agencies, brokerages and other insurance related activities",N/A,48.9523336,-57.9524492,Click here
Corner Brook,2019,curling one stop,Food and beverage stores,N/A,48.9582549,-57.9991593,Click here
Corner Brook,2019,curling ranger lounge,Food services and drinking places,N/A,48.9581603,-57.9960516,Click here
Corner Brook,2019,cyber-zone,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9511999,-57.946776,Click here
Corner Brook,2019,cycle solutions,"Sporting goods, hobby, book and music stores",N/A,48.952276,-57.94302109,Click here
Corner Brook,2019,d & d sales,"Food, beverage and tobacco merchant wholesalers",N/A,48.9283839,-57.9919015,Click here
Corner Brook,2019,dance studio west,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9463103,-57.9527666,Click here
Corner Brook,2019,danny's paw prints,Miscellaneous store retailers,N/A,48.9535867,-57.94460149,Click here
Corner Brook,2019,david's tea,Food and beverage stores,N/A,48.94745403,-57.91713679,Click here
Corner Brook,2019,dawn's hair studio,Personal care services and other personal services,N/A,48.9521429,-57.9428979,Click here
Corner Brook,2019,day and ross freight,Truck transportation,N/A,48.9098358,-57.8996296,Click here
Corner Brook,2019,dennis chevrolet buick GMC,Motor vehicle and parts dealers,N/A,48.9539262,-57.9193441,Click here
Corner Brook,2019,derma electrolysis clinic inc,Personal care services and other personal services,N/A,48.95047334,-57.94204176,Click here
Corner Brook,2019,Diamond Maintenance Ltd,Services to buildings and dwellings,N/A,48.932736,-57.97715,Click here
Corner Brook,2019,dicks and company basics,Miscellaneous store retailers,N/A,48.9543406,-57.9151959,Click here
Corner Brook,2019,DOLLARAMA,General merchandise stores,N/A,48.9503821,-57.9507163,Click here
Corner Brook,2019,dominion,Food and beverage stores,N/A,48.9576693,-57.9238895,Click here
Corner Brook,2019,donald j gallant law office,Legal services,N/A,48.9501401,-57.9372451,Click here
Corner Brook,2019,donald locke and associates inc,"Agencies, brokerages and other insurance related activities",N/A,48.9507088,-57.9466753,Click here
Corner Brook,2019,downtown entertainment,"Sporting goods, hobby, book and music stores",N/A,48.9504565,-57.9523511,Click here
Corner Brook,2019,Dr. George Colbourne,Ambulatory health care services,N/A,48.9523565,-57.94658,Click here
Corner Brook,2019,Dr. joshua mercer medical,Ambulatory health care services,N/A,48.9520334,-57.9466373,Click here
Corner Brook,2019,Dr. Julia O'connor,Ambulatory health care services,N/A,48.95237837,-57.94449258,Click here
Corner Brook,2019,Dr. larry jackman,Ambulatory health care services,N/A,48.9444948,-57.9433122,Click here
Corner Brook,2019,Dr. robert young,Ambulatory health care services,N/A,48.95246629,-57.95043601,Click here
Corner Brook,2019,dragon restaurant,Food services and drinking places,N/A,48.95113711,-57.9553831,Click here
Corner Brook,2019,duffy's plumbing and drain service ltd,Construction,N/A,48.95225089,-57.9505395,Click here
Corner Brook,2019,dulux paint,Building material and garden equipment and supplies dealers,N/A,48.9524575,-57.9555156,Click here
Corner Brook,2019,eastern propane,Non-store retailers,N/A,48.9499566,-57.9459463,Click here
Corner Brook,2019,easy home rent to own,Furniture and home furnishings stores,N/A,48.958679,-57.92435511,Click here
Corner Brook,2019,easyfinancial services,"Lessors of real estate and financial investment services, funds and other financial vehicles",N/A,48.959303,-57.92134309,Click here
Corner Brook,2019,EB games,"Sporting goods, hobby, book and music stores",N/A,48.95915061,-57.92423189,Click here
Corner Brook,2019,eclipse,Clothing and clothing accessories stores,N/A,48.9466523,-57.9158633,Click here
Corner Brook,2019,ECO contracting ltd,Construction,N/A,48.95115399,-57.949425,Click here
Corner Brook,2019,EL Budgen ltd,"Food, beverage and tobacco merchant wholesalers",N/A,48.953926,-57.8888191,Click here
Corner Brook,2019,EMCO corner brook,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,48.9425181,-57.9485533,Click here
Corner Brook,2019,empire atlantic,"Sporting goods, hobby, book and music stores",N/A,48.9518636,-57.9539497,Click here
Corner Brook,2019,entreprise rent a car,Automotive equipment rental and leasing,N/A,48.9526644,-57.9184902,Click here
Corner Brook,2019,Esso,Gasoline stations,N/A,48.9519554,-57.9487029,Click here
Corner Brook,2019,F.F.A.W.  C.A.W.,"Other professional, scientific and technical services",N/A,48.95252588,-57.94738266,Click here
Corner Brook,2019,fabric village,"Sporting goods, hobby, book and music stores",N/A,48.9394234,-57.9827824,Click here
Corner Brook,2019,fairstone financial,Non-depository credit intermediation,N/A,48.95069919,-57.95124745,Click here
Corner Brook,2019,fairway honda,Motor vehicle and parts dealers,N/A,48.950866,-57.9200166,Click here
Corner Brook,2019,fillatre funeral home,Funeral services,N/A,48.9562594,-57.98575,Click here
Corner Brook,2019,fillatre's funeral home and crematorium,Funeral services,N/A,48.9590616,-57.9305792,Click here
Corner Brook,2019,first choice salon,Personal care services and other personal services,N/A,48.9470024,-57.9169846,Click here
Corner Brook,2019,first choice vision centre,Health and personal care stores,N/A,48.9519361,-57.9472489,Click here
Corner Brook,2019,fit for work,Ambulatory health care services,N/A,48.95379877,-57.9456745,Click here
Corner Brook,2019,Flynn's,Food services and drinking places,N/A,48.9512198,-57.9539828,Click here
Corner Brook,2019,foresthill auto ltd,Automotive repair and maintenance,N/A,48.9547898,-57.9147425,Click here
Corner Brook,2019,forever young fitness center,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9396288,-57.9397597,Click here
Corner Brook,2019,four o'clock vapour,Miscellaneous store retailers,N/A,48.950647,-57.940102,Click here
Corner Brook,2019,fox's general store,Food and beverage stores,N/A,48.957854,-57.99492601,Click here
Corner Brook,2019,freestyle source for sports,"Sporting goods, hobby, book and music stores",N/A,48.9506992,-57.9512474,Click here
Corner Brook,2019,garage clothing co,Clothing and clothing accessories stores,N/A,48.94705259,-57.9167653,Click here
Corner Brook,2019,GardaWorld,Investigation and security services,N/A,48.953416,-57.889223,Click here
Corner Brook,2019,gary bennett music,"Sporting goods, hobby, book and music stores",N/A,48.95093881,-57.9405142,Click here
Corner Brook,2019,gateway buslines ltd,Transit and ground passenger transportation,N/A,48.95228373,-57.95081323,Click here
Corner Brook,2019,GCR tire centres,Automotive repair and maintenance,N/A,48.9542983,-57.9179158,Click here
Corner Brook,2019,gentleman's choice and ladies hair styling,Personal care services and other personal services,N/A,48.952163,-57.9427531,Click here
Corner Brook,2019,gina's pub,Food services and drinking places,N/A,48.9367215,-57.94355311,Click here
Corner Brook,2019,gitano's,Food services and drinking places,N/A,48.95256413,-57.95043689,Click here
Corner Brook,2019,glynmill inn,Traveller accommodation,N/A,48.949203,-57.9400701,Click here
Corner Brook,2019,GNC,Health and personal care stores,N/A,48.95921772,-57.92427615,Click here
Corner Brook,2019,go western NL,"Grant-making, civic, and professional and similar organizations",N/A,48.9548346,-57.9436708,Click here
Corner Brook,2019,goodhouse lotto and books,"Sporting goods, hobby, book and music stores",N/A,48.95111,-57.9403011,Click here
Corner Brook,2019,grant thorton llp,"Accounting, tax preparation, bookkeeping and payroll services",N/A,48.9523336,-57.9524492,Click here
Corner Brook,2019,graybar canada/harris and roome,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,48.9395452,-57.9762792,Click here
Corner Brook,2019,greco pizza,Food services and drinking places,N/A,48.95105,-57.9406447,Click here
Corner Brook,2019,greenwood inn and suites,Traveller accommodation,N/A,48.951663,-57.942447,Click here
Corner Brook,2019,gregary white CPA,"Accounting, tax preparation, bookkeeping and payroll services",N/A,48.9506395,-57.9401646,Click here
Corner Brook,2019,griffin pain relief clinic,Ambulatory health care services,N/A,48.952381,-57.9504132,Click here
Corner Brook,2019,Guillevin International Co,Building material and garden equipment and supplies dealers,N/A,48.9472887,-57.9141196,Click here
Corner Brook,2019,H&M Audio,"Accounting, tax preparation, bookkeeping and payroll services",N/A,48.9510146,-57.9551517,Click here
Corner Brook,2019,hair boutique,Personal care services and other personal services,N/A,48.9525013,-57.9472316,Click here
Corner Brook,2019,hancock financial solutions inc,"Lessors of real estate and financial investment services, funds and other financial vehicles",N/A,48.9520439,-57.946673,Click here
Corner Brook,2019,happy nails,Personal care services and other personal services,N/A,48.9529141,-57.9556263,Click here
Corner Brook,2019,harbour grounds,Food services and drinking places,N/A,48.9568923,-57.94163971,Click here
Corner Brook,2019,harvey and co ltd,Motor vehicle and parts dealers,N/A,48.9518285,-57.9201263,Click here
Corner Brook,2019,harvey's travel,Travel arrangement and reservation services,N/A,48.95235,-57.9526449,Click here
Corner Brook,2019,HDR inc,"Architectural, engineering and related services",N/A,48.9652227,-57.9291388,Click here
Corner Brook,2019,headstart preschool,Social assistance,N/A,48.9492449,-57.957086,Click here
Corner Brook,2019,health and performance centre,Ambulatory health care services,N/A,48.952175,-57.9468349,Click here
Corner Brook,2019,heritage memorials ltd,Non-metallic mineral product manufacturing (except cement and concrete products),N/A,48.9411633,-57.9695356,Click here
Corner Brook,2019,hi-tech communications,Telecommunications,N/A,48.951057,-57.9177551,Click here
Corner Brook,2019,hillside haven housekeeping suite,Traveller accommodation,N/A,48.9635325,-57.932688,Click here
Corner Brook,2019,home design and gifts,Specialized design services,N/A,48.9508506,-57.9407746,Click here
Corner Brook,2019,home taste brewing supplies,Miscellaneous store retailers,N/A,48.9509677,-57.94060431,Click here
Corner Brook,2019,hotel corner brook,Traveller accommodation,N/A,48.9549576,-57.944136,Click here
Corner Brook,2019,household movers and shippers,Truck transportation,N/A,48.92933511,-57.99012529,Click here
Corner Brook,2019,humber arm contracting,Construction,N/A,48.9264542,-57.9896535,Click here
